Autor1,Gênero_Autor1,Autor2,Gênero_Autor2,Evento
Douglas Scheunemann,Homem,Renata Reiser,Mulher,SBCUP
João Lopes,Homem,Renata Reiser,Mulher,SBCUP
Adenauer Yamin,Homem,Ana Marilza Pernas,Mulher,SBCUP
Adenauer Yamin,Homem,Gerson Cavalheiro,Homem,SBCUP
Adenauer Yamin,Homem,Huberto Filho,Homem,SBCUP
Adenauer Yamin,Homem,Maurício de Azevedo,Homem,SBCUP
Adenauer Yamin,Homem,Renato Dilli,Homem,SBCUP
Ana Marilza Pernas,Mulher,Gerson Cavalheiro,Homem,SBCUP
Ana Marilza Pernas,Mulher,Huberto Filho,Homem,SBCUP
Ana Marilza Pernas,Mulher,Maurício de Azevedo,Homem,SBCUP
Ana Marilza Pernas,Mulher,Renato Dilli,Homem,SBCUP
Gerson Cavalheiro,Homem,Huberto Filho,Homem,SBCUP
Gerson Cavalheiro,Homem,Maurício de Azevedo,Homem,SBCUP
Gerson Cavalheiro,Homem,Renato Dilli,Homem,SBCUP
Huberto Filho,Homem,Maurício de Azevedo,Homem,SBCUP
Huberto Filho,Homem,Renato Dilli,Homem,SBCUP
Maurício de Azevedo,Homem,Renato Dilli,Homem,SBCUP
Carina Machado de Farias,Mulher,Fellipe Pereira Azevedo,Homem,WEI
Carina Machado de Farias,Mulher,José Elias de Jesus Dias,Homem,WEI
Fellipe Pereira Azevedo,Homem,José Elias de Jesus Dias,Homem,WEI
Daniel de Oliveira,Homem,Igor Barreto Rodrigues,Homem,WPerformance
Diego Rocha Lima,Homem,Osmar Leandro Dantas da Silva,Homem,ETC
Adenauer Yamin,Homem,Ana Pernas,Mulher,SBCUP
Adenauer Yamin,Homem,Cláudio Geyer,Homem,SBCUP
Adenauer Yamin,Homem,Eduardo Abreu,Homem,SBCUP
Adenauer Yamin,Homem,Gerson Cavalheiro,Homem,SBCUP
Adenauer Yamin,Homem,João Lopes,Homem,SBCUP
Ana Pernas,Mulher,Cláudio Geyer,Homem,SBCUP
Ana Pernas,Mulher,Eduardo Abreu,Homem,SBCUP
Ana Pernas,Mulher,Gerson Cavalheiro,Homem,SBCUP
Ana Pernas,Mulher,João Lopes,Homem,SBCUP
Cláudio Geyer,Homem,Eduardo Abreu,Homem,SBCUP
Cláudio Geyer,Homem,Gerson Cavalheiro,Homem,SBCUP
Cláudio Geyer,Homem,João Lopes,Homem,SBCUP
Eduardo Abreu,Homem,Gerson Cavalheiro,Homem,SBCUP
Eduardo Abreu,Homem,João Lopes,Homem,SBCUP
Gerson Cavalheiro,Homem,João Lopes,Homem,SBCUP
Anderson Felinto Barbosa,Homem,Janderson Jason Barbosa Aguiar,Homem,WEI
Carlo Kleber da Silva Rodrigues,Homem,Vladimir Emiliano Moreira Rocha,Homem,WPerformance
Carlo Kleber da Silva Rodrigues,Homem,Rafael Zerbini Alves da Mata,Homem,WPerformance
Cassiano Henrique de Albuquerque,Homem,Everton Eugênio de Oliveira Silva,Homem,WEI
Cassiano Henrique de Albuquerque,Homem,Josilaine de Souza Silva,Mulher,WEI
Everton Eugênio de Oliveira Silva,Homem,Josilaine de Souza Silva,Mulher,WEI
Douglas Siqueira,Homem,Francisco A. Silva,Homem,WPerformance
Douglas Siqueira,Homem,Paulo A. L. Rego,Homem,WPerformance
Douglas Siqueira,Homem,Paulo H. Rocha,Homem,WPerformance
Douglas Siqueira,Homem,Tomaz Bisneto,Homem,WPerformance
Francisco A. Silva,Homem,Paulo A. L. Rego,Homem,WPerformance
Francisco A. Silva,Homem,Paulo H. Rocha,Homem,WPerformance
Francisco A. Silva,Homem,Tomaz Bisneto,Homem,WPerformance
Paulo A. L. Rego,Homem,Paulo H. Rocha,Homem,WPerformance
Paulo A. L. Rego,Homem,Tomaz Bisneto,Homem,WPerformance
Paulo H. Rocha,Homem,Tomaz Bisneto,Homem,WPerformance
Henrique Nunes,Homem,Israel Junior,Homem,ENCompIF
Henrique Nunes,Homem,Luciano Cabral,Homem,ENCompIF
Henrique Nunes,Homem,Manoel Neto,Homem,ENCompIF
Henrique Nunes,Homem,Marlysson Oliveira,Homem,ENCompIF
Israel Junior,Homem,Luciano Cabral,Homem,ENCompIF
Israel Junior,Homem,Manoel Neto,Homem,ENCompIF
Israel Junior,Homem,Marlysson Oliveira,Homem,ENCompIF
Luciano Cabral,Homem,Manoel Neto,Homem,ENCompIF
Luciano Cabral,Homem,Marlysson Oliveira,Homem,ENCompIF
Manoel Neto,Homem,Marlysson Oliveira,Homem,ENCompIF
Rafael C. S. Schoeury,Homem,Vinicius F. dos Santos,Homem,ETC
Adenauer Correa Yamin,Homem,Ana Marilza Pernas,Mulher,SBCUP
Adenauer Correa Yamin,Homem,Diórgenes Y. L. da Rosa,Homem,SBCUP
Adenauer Correa Yamin,Homem,Lucas Medeiros Donato,Homem,SBCUP
Adenauer Correa Yamin,Homem,Ricardo Borges Almeida,Homem,SBCUP
Adenauer Correa Yamin,Homem,Roger da Silva Machado,Homem,SBCUP
Ana Marilza Pernas,Mulher,Diórgenes Y. L. da Rosa,Homem,SBCUP
Ana Marilza Pernas,Mulher,Lucas Medeiros Donato,Homem,SBCUP
Ana Marilza Pernas,Mulher,Ricardo Borges Almeida,Homem,SBCUP
Ana Marilza Pernas,Mulher,Roger da Silva Machado,Homem,SBCUP
Diórgenes Y. L. da Rosa,Homem,Lucas Medeiros Donato,Homem,SBCUP
Diórgenes Y. L. da Rosa,Homem,Ricardo Borges Almeida,Homem,SBCUP
Diórgenes Y. L. da Rosa,Homem,Roger da Silva Machado,Homem,SBCUP
Lucas Medeiros Donato,Homem,Ricardo Borges Almeida,Homem,SBCUP
Lucas Medeiros Donato,Homem,Roger da Silva Machado,Homem,SBCUP
Ricardo Borges Almeida,Homem,Roger da Silva Machado,Homem,SBCUP
Brena Santos,Mulher,Francisco Airton Silva,Homem,WPerformance
Brena Santos,Mulher,Patricia Takako Endo,Mulher,WPerformance
Francisco Airton Silva,Homem,Patricia Takako Endo,Mulher,WPerformance
Adenauer Yamin,Homem,Ana Marilza Pernas,Mulher,SEMISH
Adenauer Yamin,Homem,Anderson Cardoso,Homem,SEMISH
Adenauer Yamin,Homem,Gerson Cavalheiro,Homem,SEMISH
Adenauer Yamin,Homem,João Lopes,Homem,SEMISH
Adenauer Yamin,Homem,Leonardo João,Homem,SEMISH
Adenauer Yamin,Homem,Roger Machado,Homem,SEMISH
Adenauer Yamin,Homem,Verônica Tabim,Mulher,SEMISH
Ana Marilza Pernas,Mulher,Anderson Cardoso,Homem,SEMISH
Ana Marilza Pernas,Mulher,Gerson Cavalheiro,Homem,SEMISH
Ana Marilza Pernas,Mulher,João Lopes,Homem,SEMISH
Ana Marilza Pernas,Mulher,Leonardo João,Homem,SEMISH
Ana Marilza Pernas,Mulher,Roger Machado,Homem,SEMISH
Ana Marilza Pernas,Mulher,Verônica Tabim,Mulher,SEMISH
Anderson Cardoso,Homem,Gerson Cavalheiro,Homem,SEMISH
Anderson Cardoso,Homem,João Lopes,Homem,SEMISH
Anderson Cardoso,Homem,Leonardo João,Homem,SEMISH
Anderson Cardoso,Homem,Roger Machado,Homem,SEMISH
Anderson Cardoso,Homem,Verônica Tabim,Mulher,SEMISH
Gerson Cavalheiro,Homem,João Lopes,Homem,SEMISH
Gerson Cavalheiro,Homem,Leonardo João,Homem,SEMISH
Gerson Cavalheiro,Homem,Roger Machado,Homem,SEMISH
Gerson Cavalheiro,Homem,Verônica Tabim,Mulher,SEMISH
João Lopes,Homem,Leonardo João,Homem,SEMISH
João Lopes,Homem,Roger Machado,Homem,SEMISH
João Lopes,Homem,Verônica Tabim,Mulher,SEMISH
Leonardo João,Homem,Roger Machado,Homem,SEMISH
Leonardo João,Homem,Verônica Tabim,Mulher,SEMISH
Roger Machado,Homem,Verônica Tabim,Mulher,SEMISH
Adenauer Yamin,Homem,Cláudio Geyer,Homem,SEMISH
Adenauer Yamin,Homem,Douglas Scheunemann,Homem,SEMISH
Adenauer Yamin,Homem,João Lopes,Homem,SEMISH
Cláudio Geyer,Homem,Douglas Scheunemann,Homem,SEMISH
Cláudio Geyer,Homem,João Lopes,Homem,SEMISH
Douglas Scheunemann,Homem,João Lopes,Homem,SEMISH
Leo Natan Paschoal,Homem,Simone do Rocio Senger de Souza,Mulher,WEI
Gustavo Ribeiro,Homem,Juan Barros,Homem,ENCompIF
Gustavo Ribeiro,Homem,Marcelo de Almeida,Homem,ENCompIF
Gustavo Ribeiro,Homem,Myllena da Silva,Mulher,ENCompIF
Gustavo Ribeiro,Homem,Paula de Freitas,Mulher,ENCompIF
Gustavo Ribeiro,Homem,Rerisson Matos,Homem,ENCompIF
Juan Barros,Homem,Marcelo de Almeida,Homem,ENCompIF
Juan Barros,Homem,Myllena da Silva,Mulher,ENCompIF
Juan Barros,Homem,Paula de Freitas,Mulher,ENCompIF
Juan Barros,Homem,Rerisson Matos,Homem,ENCompIF
Marcelo de Almeida,Homem,Myllena da Silva,Mulher,ENCompIF
Marcelo de Almeida,Homem,Paula de Freitas,Mulher,ENCompIF
Marcelo de Almeida,Homem,Rerisson Matos,Homem,ENCompIF
Myllena da Silva,Mulher,Paula de Freitas,Mulher,ENCompIF
Myllena da Silva,Mulher,Rerisson Matos,Homem,ENCompIF
Paula de Freitas,Mulher,Rerisson Matos,Homem,ENCompIF
Candido Ferreira Xavier de Mendonça,Homem,Luciano A. Digiampietri,Homem,WEI
Fernando Augusto Ferreira Lordão,Homem,Lafayette Batista Melo,Homem,WEI
Fernando Augusto Ferreira Lordão,Homem,Leandro Cavalcanti de Almeida,Homem,WEI
Fernando Augusto Ferreira Lordão,Homem,Marcílio de Paiva Onofre Filho,Homem,WEI
Fernando Augusto Ferreira Lordão,Homem,Paulo Roberto Santos Costa,Homem,WEI
Lafayette Batista Melo,Homem,Leandro Cavalcanti de Almeida,Homem,WEI
Lafayette Batista Melo,Homem,Marcílio de Paiva Onofre Filho,Homem,WEI
Lafayette Batista Melo,Homem,Paulo Roberto Santos Costa,Homem,WEI
Leandro Cavalcanti de Almeida,Homem,Marcílio de Paiva Onofre Filho,Homem,WEI
Leandro Cavalcanti de Almeida,Homem,Paulo Roberto Santos Costa,Homem,WEI
Marcílio de Paiva Onofre Filho,Homem,Paulo Roberto Santos Costa,Homem,WEI
Aldri Santos,Homem,Carmem Hara,Mulher,SBCUP
Aldri Santos,Homem,Katriny Zamproni,Mulher,SBCUP
Aldri Santos,Homem,Marcos Carrero,Homem,SBCUP
Aldri Santos,Homem,Martin A. Musicante,Homem,SBCUP
Carmem Hara,Mulher,Katriny Zamproni,Mulher,SBCUP
Carmem Hara,Mulher,Marcos Carrero,Homem,SBCUP
Carmem Hara,Mulher,Martin A. Musicante,Homem,SBCUP
Katriny Zamproni,Mulher,Marcos Carrero,Homem,SBCUP
Katriny Zamproni,Mulher,Martin A. Musicante,Homem,SBCUP
Marcos Carrero,Homem,Martin A. Musicante,Homem,SBCUP
Mária Andréia F. Rodrigues,Mulher,Yvens R. Serpa,Homem,CTD
Aleteia Patrícia F. de Araújo,Mulher,Guilherme N. Ramos,Homem,WIT
Aleteia Patrícia F. de Araújo,Mulher,Maria Emília T. Walter,Mulher,WIT
Aleteia Patrícia F. de Araújo,Mulher,Maristela Terto de Holanda,Mulher,WIT
Aleteia Patrícia F. de Araújo,Mulher,Roberto Mourão,Homem,WIT
Guilherme N. Ramos,Homem,Maria Emília T. Walter,Mulher,WIT
Guilherme N. Ramos,Homem,Maristela Terto de Holanda,Mulher,WIT
Guilherme N. Ramos,Homem,Roberto Mourão,Homem,WIT
Maria Emília T. Walter,Mulher,Maristela Terto de Holanda,Mulher,WIT
Maria Emília T. Walter,Mulher,Roberto Mourão,Homem,WIT
Maristela Terto de Holanda,Mulher,Roberto Mourão,Homem,WIT
Flavia C. Delicato,Mulher,Jorge Pereira,Homem,SBCUP
Flavia C. Delicato,Mulher,Paulo F. Pires,Homem,SBCUP
Flavia C. Delicato,Mulher,Thais Batista,Mulher,SBCUP
Jorge Pereira,Homem,Paulo F. Pires,Homem,SBCUP
Jorge Pereira,Homem,Thais Batista,Mulher,SBCUP
Paulo F. Pires,Homem,Thais Batista,Mulher,SBCUP
André Felipe Monteiro,Homem,Dalbert Matos Mascarenhas,Homem,WEI
André Felipe Monteiro,Homem,Laura Silva de Assis,Mulher,WEI
Dalbert Matos Mascarenhas,Homem,Laura Silva de Assis,Mulher,WEI
Adenauer Yamin,Homem,Huberto Kaiser Filho,Homem,SBCUP
Adenauer Yamin,Homem,Lucas M. S. Xavier,Homem,SBCUP
Adenauer Yamin,Homem,Patrícia Davet,Mulher,SBCUP
Huberto Kaiser Filho,Homem,Lucas M. S. Xavier,Homem,SBCUP
Huberto Kaiser Filho,Homem,Patrícia Davet,Mulher,SBCUP
Lucas M. S. Xavier,Homem,Patrícia Davet,Mulher,SBCUP
Cristiano André da Costa,Homem,Jorge Luis Victoria Barbosa,Homem,SBCUP
Cristiano André da Costa,Homem,Marcelo da Silva dos Santos,Homem,SBCUP
Jorge Luis Victoria Barbosa,Homem,Marcelo da Silva dos Santos,Homem,SBCUP
Emanuel Coutinho,Homem,Gabriel Paillard,Homem,WASHES
Emanuel Coutinho,Homem,Leonardo Moreira,Homem,WASHES
Gabriel Paillard,Homem,Leonardo Moreira,Homem,WASHES
Karen da Silva Figueiredo,Mulher,Suellen Barros Ramos,Mulher,WIT
Dorgival Guedes,Homem,Nestor D. O. Volpini,Homem,WPerformance
Dorgival Guedes,Homem,Raphael L. Pontes,Homem,WPerformance
Dorgival Guedes,Homem,Vinicius S. Conceição,Homem,WPerformance
Nestor D. O. Volpini,Homem,Raphael L. Pontes,Homem,WPerformance
Nestor D. O. Volpini,Homem,Vinicius S. Conceição,Homem,WPerformance
Raphael L. Pontes,Homem,Vinicius S. Conceição,Homem,WPerformance
Emmanuel C. A. de Melo,Homem,Francisco H. C. S. Filho,Homem,SBCUP
Emmanuel C. A. de Melo,Homem,Marcio E. F. Maia,Homem,SBCUP
Emmanuel C. A. de Melo,Homem,Paulo A. L. Rego,Homem,SBCUP
Emmanuel C. A. de Melo,Homem,Rossana M. C. Andrade,Mulher,SBCUP
Francisco H. C. S. Filho,Homem,Marcio E. F. Maia,Homem,SBCUP
Francisco H. C. S. Filho,Homem,Paulo A. L. Rego,Homem,SBCUP
Francisco H. C. S. Filho,Homem,Rossana M. C. Andrade,Mulher,SBCUP
Marcio E. F. Maia,Homem,Paulo A. L. Rego,Homem,SBCUP
Marcio E. F. Maia,Homem,Rossana M. C. Andrade,Mulher,SBCUP
Paulo A. L. Rego,Homem,Rossana M. C. Andrade,Mulher,SBCUP
Adenauer Yamin,Homem,Alexandre Wolf,Homem,SBCUP
Adenauer Yamin,Homem,Anderson Cardoso,Homem,SBCUP
Adenauer Yamin,Homem,Cláudio Geyer,Homem,SBCUP
Adenauer Yamin,Homem,Jorge Barbosa,Homem,SBCUP
Adenauer Yamin,Homem,João Lopes,Homem,SBCUP
Adenauer Yamin,Homem,Patrícia Davet,Mulher,SBCUP
Adenauer Yamin,Homem,Rodrigo Souza,Homem,SBCUP
Adenauer Yamin,Homem,Tainã Carvalho,Mulher,SBCUP
Alexandre Wolf,Homem,Anderson Cardoso,Homem,SBCUP
Alexandre Wolf,Homem,Cláudio Geyer,Homem,SBCUP
Alexandre Wolf,Homem,Jorge Barbosa,Homem,SBCUP
Alexandre Wolf,Homem,João Lopes,Homem,SBCUP
Alexandre Wolf,Homem,Patrícia Davet,Mulher,SBCUP
Alexandre Wolf,Homem,Rodrigo Souza,Homem,SBCUP
Alexandre Wolf,Homem,Tainã Carvalho,Mulher,SBCUP
Anderson Cardoso,Homem,Cláudio Geyer,Homem,SBCUP
Anderson Cardoso,Homem,Jorge Barbosa,Homem,SBCUP
Anderson Cardoso,Homem,João Lopes,Homem,SBCUP
Anderson Cardoso,Homem,Patrícia Davet,Mulher,SBCUP
Anderson Cardoso,Homem,Rodrigo Souza,Homem,SBCUP
Anderson Cardoso,Homem,Tainã Carvalho,Mulher,SBCUP
Cláudio Geyer,Homem,Jorge Barbosa,Homem,SBCUP
Cláudio Geyer,Homem,João Lopes,Homem,SBCUP
Cláudio Geyer,Homem,Patrícia Davet,Mulher,SBCUP
Cláudio Geyer,Homem,Rodrigo Souza,Homem,SBCUP
Cláudio Geyer,Homem,Tainã Carvalho,Mulher,SBCUP
Jorge Barbosa,Homem,João Lopes,Homem,SBCUP
Jorge Barbosa,Homem,Patrícia Davet,Mulher,SBCUP
Jorge Barbosa,Homem,Rodrigo Souza,Homem,SBCUP
Jorge Barbosa,Homem,Tainã Carvalho,Mulher,SBCUP
João Lopes,Homem,Patrícia Davet,Mulher,SBCUP
João Lopes,Homem,Rodrigo Souza,Homem,SBCUP
João Lopes,Homem,Tainã Carvalho,Mulher,SBCUP
Patrícia Davet,Mulher,Rodrigo Souza,Homem,SBCUP
Patrícia Davet,Mulher,Tainã Carvalho,Mulher,SBCUP
Rodrigo Souza,Homem,Tainã Carvalho,Mulher,SBCUP
Andrea Jubileu,Mulher,César da Silva,Homem,ENCompIF
Andrea Jubileu,Mulher,Melissa Alcantud,Mulher,ENCompIF
César da Silva,Homem,Melissa Alcantud,Mulher,ENCompIF
Andre L. L. Aquino,Homem,Douglas L. L. Moura,Homem,SBCUP
Andre L. L. Aquino,Homem,Raquel S. Cabral,Mulher,SBCUP
Andre L. L. Aquino,Homem,Thiago B. M. Sales,Homem,SBCUP
Douglas L. L. Moura,Homem,Raquel S. Cabral,Mulher,SBCUP
Douglas L. L. Moura,Homem,Thiago B. M. Sales,Homem,SBCUP
Raquel S. Cabral,Mulher,Thiago B. M. Sales,Homem,SBCUP
Fábio Protti,Homem,João Guilherme Martinez,Homem,ETC
Fábio Protti,Homem,Rosiane Freitas,Mulher,ETC
João Guilherme Martinez,Homem,Rosiane Freitas,Mulher,ETC
David Moises Barreto dos Santos,Homem,Luiz Otávio Ramos Gavaza,Homem,WEI
David Moises Barreto dos Santos,Homem,Láıs do Nascimento Salvador,Mulher,WEI
Luiz Otávio Ramos Gavaza,Homem,Láıs do Nascimento Salvador,Mulher,WEI
Amauri Holanda de Souza Junior,Homem,Tamara Arruda Pereira,Mulher,SEMISH
Alexsander V. Canez,Homem,Gisele M. Simas,Mulher,SBCUP
Alexsander V. Canez,Homem,Henrique de S. Conceição,Homem,SBCUP
Alexsander V. Canez,Homem,Igor P. Maurell,Homem,SBCUP
Alexsander V. Canez,Homem,Jônatas D. Fraga,Homem,SBCUP
Alexsander V. Canez,Homem,Mariana P. Fernandes,Mulher,SBCUP
Alexsander V. Canez,Homem,Marlon R. C. Franco,Homem,SBCUP
Alexsander V. Canez,Homem,Matheus C. Corrêa,Homem,SBCUP
Alexsander V. Canez,Homem,Regina Barwaldt,Mulher,SBCUP
Alexsander V. Canez,Homem,Ricardo N. Rodrigues,Homem,SBCUP
Gisele M. Simas,Mulher,Henrique de S. Conceição,Homem,SBCUP
Gisele M. Simas,Mulher,Igor P. Maurell,Homem,SBCUP
Gisele M. Simas,Mulher,Jônatas D. Fraga,Homem,SBCUP
Gisele M. Simas,Mulher,Mariana P. Fernandes,Mulher,SBCUP
Gisele M. Simas,Mulher,Marlon R. C. Franco,Homem,SBCUP
Gisele M. Simas,Mulher,Matheus C. Corrêa,Homem,SBCUP
Gisele M. Simas,Mulher,Regina Barwaldt,Mulher,SBCUP
Gisele M. Simas,Mulher,Ricardo N. Rodrigues,Homem,SBCUP
Henrique de S. Conceição,Homem,Igor P. Maurell,Homem,SBCUP
Henrique de S. Conceição,Homem,Jônatas D. Fraga,Homem,SBCUP
Henrique de S. Conceição,Homem,Mariana P. Fernandes,Mulher,SBCUP
Henrique de S. Conceição,Homem,Marlon R. C. Franco,Homem,SBCUP
Henrique de S. Conceição,Homem,Matheus C. Corrêa,Homem,SBCUP
Henrique de S. Conceição,Homem,Regina Barwaldt,Mulher,SBCUP
Henrique de S. Conceição,Homem,Ricardo N. Rodrigues,Homem,SBCUP
Igor P. Maurell,Homem,Jônatas D. Fraga,Homem,SBCUP
Igor P. Maurell,Homem,Mariana P. Fernandes,Mulher,SBCUP
Igor P. Maurell,Homem,Marlon R. C. Franco,Homem,SBCUP
Igor P. Maurell,Homem,Matheus C. Corrêa,Homem,SBCUP
Igor P. Maurell,Homem,Regina Barwaldt,Mulher,SBCUP
Igor P. Maurell,Homem,Ricardo N. Rodrigues,Homem,SBCUP
Jônatas D. Fraga,Homem,Mariana P. Fernandes,Mulher,SBCUP
Jônatas D. Fraga,Homem,Marlon R. C. Franco,Homem,SBCUP
Jônatas D. Fraga,Homem,Matheus C. Corrêa,Homem,SBCUP
Jônatas D. Fraga,Homem,Regina Barwaldt,Mulher,SBCUP
Jônatas D. Fraga,Homem,Ricardo N. Rodrigues,Homem,SBCUP
Mariana P. Fernandes,Mulher,Marlon R. C. Franco,Homem,SBCUP
Mariana P. Fernandes,Mulher,Matheus C. Corrêa,Homem,SBCUP
Mariana P. Fernandes,Mulher,Regina Barwaldt,Mulher,SBCUP
Mariana P. Fernandes,Mulher,Ricardo N. Rodrigues,Homem,SBCUP
Marlon R. C. Franco,Homem,Matheus C. Corrêa,Homem,SBCUP
Marlon R. C. Franco,Homem,Regina Barwaldt,Mulher,SBCUP
Marlon R. C. Franco,Homem,Ricardo N. Rodrigues,Homem,SBCUP
Matheus C. Corrêa,Homem,Regina Barwaldt,Mulher,SBCUP
Matheus C. Corrêa,Homem,Ricardo N. Rodrigues,Homem,SBCUP
Regina Barwaldt,Mulher,Ricardo N. Rodrigues,Homem,SBCUP
Frederico Severo Miranda,Homem,Paulo Cezar Stadzisz,Homem,WASHES
Eurico L. P. Ruivo,Homem,Pedro P. B. de Oliveira,Homem,ETC
Amanda Rodrigues,Mulher,Juliana Saraiva,Mulher,WASHES
Amanda Rodrigues,Mulher,Vanessa Dantas,Mulher,WASHES
Juliana Saraiva,Mulher,Vanessa Dantas,Mulher,WASHES
Ingrid Nunes,Mulher,Jhonny Mertz,Homem,CTD
Daniel Carlos Guimarães Pedronette,Homem,Lucas Pascotti Valem,Homem,CTD
Cristiano A. da Costa,Homem,Guilherme Galante,Homem,WPerformance
Cristiano A. da Costa,Homem,Mateus Aubin,Homem,WPerformance
Cristiano A. da Costa,Homem,Rodrigo da Rosa Righi,Homem,WPerformance
Guilherme Galante,Homem,Mateus Aubin,Homem,WPerformance
Guilherme Galante,Homem,Rodrigo da Rosa Righi,Homem,WPerformance
Mateus Aubin,Homem,Rodrigo da Rosa Righi,Homem,WPerformance
Gabriela C. M. de Souza,Mulher,Géssica M. da S. Alves,Mulher,WIT
Gabriela C. M. de Souza,Mulher,Jailma J. da Silva,Mulher,WIT
Gabriela C. M. de Souza,Mulher,Rebeca de Q. Dantas,Mulher,WIT
Gabriela C. M. de Souza,Mulher,Renata V. de Figueiredo,Mulher,WIT
Gabriela C. M. de Souza,Mulher,Vanessa F. Dantas,Mulher,WIT
Géssica M. da S. Alves,Mulher,Jailma J. da Silva,Mulher,WIT
Géssica M. da S. Alves,Mulher,Rebeca de Q. Dantas,Mulher,WIT
Géssica M. da S. Alves,Mulher,Renata V. de Figueiredo,Mulher,WIT
Géssica M. da S. Alves,Mulher,Vanessa F. Dantas,Mulher,WIT
Jailma J. da Silva,Mulher,Rebeca de Q. Dantas,Mulher,WIT
Jailma J. da Silva,Mulher,Renata V. de Figueiredo,Mulher,WIT
Jailma J. da Silva,Mulher,Vanessa F. Dantas,Mulher,WIT
Rebeca de Q. Dantas,Mulher,Renata V. de Figueiredo,Mulher,WIT
Rebeca de Q. Dantas,Mulher,Vanessa F. Dantas,Mulher,WIT
Renata V. de Figueiredo,Mulher,Vanessa F. Dantas,Mulher,WIT
Esdras Bispo Jr.,Homem,Franciny Barreto,Mulher,WEI
Esdras Bispo Jr.,Homem,Rafael Andrade,Homem,WEI
Franciny Barreto,Mulher,Rafael Andrade,Homem,WEI
Anna Beatriz Marques,Mulher,Gabriel Aires,Homem,WASHES
Cintia Sonale Rebonatto,Mulher,Cássio Eckstein,Homem,SBCUP
Cintia Sonale Rebonatto,Mulher,Marcelo Trindade Rebonatto,Homem,SBCUP
Cássio Eckstein,Homem,Marcelo Trindade Rebonatto,Homem,SBCUP
Flavio F. Franzin,Homem,Paulo V. M. Cardoso,Homem,CTIC
Flavio F. Franzin,Homem,Sergio L. S. Mergen,Homem,CTIC
Paulo V. M. Cardoso,Homem,Sergio L. S. Mergen,Homem,CTIC
Fabíola Pantoja O. Araújo,Mulher,Geisiane S. Matos,Mulher,WIT
Fabíola Pantoja O. Araújo,Mulher,Maria Roselene A. Lima,Mulher,WIT
Fabíola Pantoja O. Araújo,Mulher,Sara M. Silva,Mulher,WIT
Geisiane S. Matos,Mulher,Maria Roselene A. Lima,Mulher,WIT
Geisiane S. Matos,Mulher,Sara M. Silva,Mulher,WIT
Maria Roselene A. Lima,Mulher,Sara M. Silva,Mulher,WIT
Alexandre Aragão,Homem,Ariel Teles,Homem,WASHES
Alexandre Aragão,Homem,Arlindo da Conceição,Homem,WASHES
Alexandre Aragão,Homem,Davi Viana,Homem,WASHES
Alexandre Aragão,Homem,Francisco A. Silva,Homem,WASHES
Alexandre Aragão,Homem,Inaldo Costa,Homem,WASHES
Alexandre Aragão,Homem,Luis Rivero,Homem,WASHES
Alexandre Aragão,Homem,Tercio Sousa,Homem,WASHES
Ariel Teles,Homem,Arlindo da Conceição,Homem,WASHES
Ariel Teles,Homem,Davi Viana,Homem,WASHES
Ariel Teles,Homem,Francisco A. Silva,Homem,WASHES
Ariel Teles,Homem,Inaldo Costa,Homem,WASHES
Ariel Teles,Homem,Luis Rivero,Homem,WASHES
Ariel Teles,Homem,Tercio Sousa,Homem,WASHES
Arlindo da Conceição,Homem,Davi Viana,Homem,WASHES
Arlindo da Conceição,Homem,Francisco A. Silva,Homem,WASHES
Arlindo da Conceição,Homem,Inaldo Costa,Homem,WASHES
Arlindo da Conceição,Homem,Luis Rivero,Homem,WASHES
Arlindo da Conceição,Homem,Tercio Sousa,Homem,WASHES
Davi Viana,Homem,Francisco A. Silva,Homem,WASHES
Davi Viana,Homem,Inaldo Costa,Homem,WASHES
Davi Viana,Homem,Luis Rivero,Homem,WASHES
Davi Viana,Homem,Tercio Sousa,Homem,WASHES
Francisco A. Silva,Homem,Inaldo Costa,Homem,WASHES
Francisco A. Silva,Homem,Luis Rivero,Homem,WASHES
Francisco A. Silva,Homem,Tercio Sousa,Homem,WASHES
Inaldo Costa,Homem,Luis Rivero,Homem,WASHES
Inaldo Costa,Homem,Tercio Sousa,Homem,WASHES
Luis Rivero,Homem,Tercio Sousa,Homem,WASHES
Ernane Martins,Homem,Luís Gouveia,Homem,WEI
Leandro de C. Santos,Homem,Samira S. da Silva,Mulher,WEI
Leandro de C. Santos,Homem,Sincler P. de Meireles,Homem,WEI
Samira S. da Silva,Mulher,Sincler P. de Meireles,Homem,WEI
Alexandre Pereira do Carmo,Homem,Clebeson Canuto dos Santos,Homem,SBCUP
Alexandre Pereira do Carmo,Homem,Felippe Mendonça de Queiroz,Homem,SBCUP
Alexandre Pereira do Carmo,Homem,Leonardo de Assis Silva,Homem,SBCUP
Alexandre Pereira do Carmo,Homem,Raquel Frizera Vassallo,Mulher,SBCUP
Clebeson Canuto dos Santos,Homem,Felippe Mendonça de Queiroz,Homem,SBCUP
Clebeson Canuto dos Santos,Homem,Leonardo de Assis Silva,Homem,SBCUP
Clebeson Canuto dos Santos,Homem,Raquel Frizera Vassallo,Mulher,SBCUP
Felippe Mendonça de Queiroz,Homem,Leonardo de Assis Silva,Homem,SBCUP
Felippe Mendonça de Queiroz,Homem,Raquel Frizera Vassallo,Mulher,SBCUP
Leonardo de Assis Silva,Homem,Raquel Frizera Vassallo,Mulher,SBCUP
